YEAR,STATE NAME,CONSTITUENCY NAME,CONSTITUENCY NO,WINNER CANDIDATE NAME,GENDER,PARTY NAME,PARTY SYMBOL,TOTAL ELECTORS,TOTAL NUMBER OF VOTERS (MARGIN),VOTE %,Category,VOTES CASTED,Election Type
2025,Bihar,Gaura Bauram,52,Dr. Chandrashekhar,Male,Bharatiya Janata Party,Lotus,282000,16000,59,GEN,166380,Vidhan Sabha (State)
2025,Bihar,Alinagar,53,Awadhesh Kushwaha,Male,Bharatiya Janata Party,Lotus,280000,14000,57,GEN,159600,Vidhan Sabha (State)
2025,Bihar,Bihariganj,54,Narendra Narayan Yadav,Male,Bharatiya Janata Party,Lotus,288000,17000,59,GEN,169920,Vidhan Sabha (State)
2025,Bihar,Madhepura,55,Chandra Shekhar,Male,Rashtriya Janata Dal,Lantern,295000,20000,63,GEN,185850,Vidhan Sabha (State)
2025,Bihar,Alamnagar,56,Narendra Narayan Yadav,Male,Janata Dal (United),Arrow,282000,15000,58,GEN,163560,Vidhan Sabha (State)
2025,Bihar,Darbhanga Rural,57,Faraz Fatmi,Male,Lok Janshakti Party (Ram Vilas),Helicopter,275000,14000,57,SC,156750,Vidhan Sabha (State)
2025,Bihar,Darbhanga,58,Sanjay Saraogi,Male,Bharatiya Janata Party,Lotus,310000,18000,61,GEN,189100,Vidhan Sabha (State)
2025,Bihar,Hayaghat,59,Hari Nandan Yadav,Male,Rashtriya Janata Dal,Lantern,280000,10000,53,GEN,148400,Vidhan Sabha (State)
2025,Bihar,Bahadurpur,60,Suresh Sharma,Male,Bharatiya Janata Party,Lotus,282000,15000,57,GEN,160740,Vidhan Sabha (State)
2025,Bihar,Keoti,61,Ghulam Sarvar,Male,Rashtriya Janata Dal,Lantern,285000,15000,58,GEN,165300,Vidhan Sabha (State)
2025,Bihar,Jale,62,Vijay Kumar Mishra,Male,Bharatiya Janata Party,Lotus,288000,16000,59,GEN,169920,Vidhan Sabha (State)
2025,Bihar,Gaighat,63,Maheshwar Prasad Yadav,Male,Rashtriya Janata Dal,Lantern,278000,9000,52,GEN,144560,Vidhan Sabha (State)
2025,Bihar,Aurai,64,Arjun Roy,Male,Janata Dal (United),Arrow,282000,18000,62,GEN,174840,Vidhan Sabha (State)
2025,Bihar,Warisnagar,65,Maheshwar Hazari,Male,Lok Janshakti Party (Ram Vilas),Helicopter,272000,11000,54,SC,146880,Vidhan Sabha (State)
2025,Bihar,Samastipur,66,Ashok Choudhary,Male,Janata Dal (United),Arrow,310000,22000,64,GEN,198400,Vidhan Sabha (State)
2025,Bihar,Kalyanpur,67,Ashwini Kumar Choubey,Male,Bharatiya Janata Party,Lotus,290000,15000,58,GEN,168200,Vidhan Sabha (State)
2025,Bihar,Dalsingh Sarai,68,Vijay Kumar,Male,Lok Janshakti Party (Ram Vilas),Helicopter,280000,13000,56,SC,156800,Vidhan Sabha (State)
2025,Bihar,Sarairanjan,69,Ram Chandra Singh Nishad,Male,Bharatiya Janata Party,Lotus,285000,12000,55,GEN,156750,Vidhan Sabha (State)
2025,Bihar,Mohiuddin Nagar,70,Monazir Hasan,Male,Bharatiya Janata Party,Lotus,282000,15000,58,GEN,163560,Vidhan Sabha (State)
2025,Bihar,Bibhutpur,71,Ram Deo Verma,Male,Bharatiya Janata Party,Lotus,295000,10000,53,GEN,156350,Vidhan Sabha (State)
2025,Bihar,Rosera,72,Jitan Singh,Male,Lok Janshakti Party (Ram Vilas),Helicopter,278000,11000,54,SC,150120,Vidhan Sabha (State)
2025,Bihar,Hasanpur,73,Sunil Kumar Pushpam,Male,Bharatiya Janata Party,Lotus,282000,15000,57,GEN,160740,Vidhan Sabha (State)
2025,Bihar,Cheria Bariarpur,74,Ashok Kumar,Male,Bharatiya Janata Party,Lotus,288000,17000,59,GEN,169920,Vidhan Sabha (State)
2025,Bihar,Bachhwara,75,Surendra Mehta,Male,Bharatiya Janata Party,Lotus,278000,8000,55,SC,152900,Vidhan Sabha (State)
2025,Bihar,Teghra,76,Ram Lakhan Singh,Male,Bharatiya Janata Party,Lotus,280000,14000,57,GEN,159600,Vidhan Sabha (State)
2025,Bihar,Matihani,77,Narendra Kumar Singh,Male,Janata Dal (United),Arrow,285000,16000,58,GEN,165300,Vidhan Sabha (State)
2025,Bihar,Sahebpur Kamal,78,Abhay Singh,Male,Bharatiya Janata Party,Lotus,282000,17000,59,GEN,166380,Vidhan Sabha (State)
2025,Bihar,Begusarai,79,Kundan Kumar,Male,Bharatiya Janata Party,Lotus,310000,20000,63,GEN,195300,Vidhan Sabha (State)
2025,Bihar,Bakhri,80,Amit Kumar,Male,Bharatiya Janata Party,Lotus,272000,9000,54,SC,146880,Vidhan Sabha (State)
2025,Bihar,Balia,81,Sri Narayan Yadav,Male,Rashtriya Janata Dal,Lantern,282000,14000,56,GEN,157920,Vidhan Sabha (State)
2025,Bihar,Barauni,82,Gyanendra Singh Gyanu,Male,Bharatiya Janata Party,Lotus,290000,13000,57,GEN,165300,Vidhan Sabha (State)
2025,Bihar,Mokama,83,Anant Kumar Singh,Male,Hindustani Awam Morcha,Lantern,300000,24000,65,GEN,195000,Vidhan Sabha (State)
2025,Bihar,Barh,84,Rajendra Prasad Singh,Male,Rashtriya Janata Dal,Lantern,292000,17000,59,GEN,172280,Vidhan Sabha (State)
2025,Bihar,Bakhtiarpur,85,Rajo Singh,Male,Indian National Congress,Hand,282000,9000,51,GEN,143820,Vidhan Sabha (State)
2025,Bihar,Digha,86,Pratima Srivastava,Female,Bharatiya Janata Party,Lotus,310000,18000,61,GEN,189100,Vidhan Sabha (State)
2025,Bihar,Bankipur,87,Nitin Navin,Male,Bharatiya Janata Party,Lotus,315000,20000,62,GEN,195300,Vidhan Sabha (State)
2025,Bihar,Kumhrar,88,Arun Kumar Sinha,Male,Bharatiya Janata Party,Lotus,305000,22000,64,GEN,195200,Vidhan Sabha (State)
2025,Bihar,Patna Sahib,89,Nand Kishore Prasad,Male,Janata Dal (United),Arrow,315000,26000,67,GEN,211050,Vidhan Sabha (State)
2025,Bihar,Fatuha,90,Saroj Singh,Male,Rashtriya Janata Dal,Lantern,288000,15000,57,GEN,164160,Vidhan Sabha (State)
2025,Bihar,Danapur,91,Ritlal Yadav,Male,Janata Dal (United),Arrow,295000,17000,59,GEN,174050,Vidhan Sabha (State)
2025,Bihar,Maner,92,Bhai Birendra,Male,Janata Dal (United),Arrow,290000,18000,60,GEN,174000,Vidhan Sabha (State)
2025,Bihar,Phulwari,93,Keshav Singh,Male,Lok Janshakti Party (Ram Vilas),Helicopter,278000,15000,57,SC,158460,Vidhan Sabha (State)
2025,Bihar,Masaurhi,94,Ranjeet Choudhary,Male,Lok Janshakti Party (Ram Vilas),Helicopter,280000,17000,59,SC,165200,Vidhan Sabha (State)
2025,Bihar,Paliganj,95,Manorama Devi,Female,Rashtriya Janata Dal,Lantern,282000,12000,54,GEN,152280,Vidhan Sabha (State)
2025,Bihar,Bikram,96,Ram Janam Sharma,Male,Bharatiya Janata Party,Lotus,288000,16000,59,GEN,169920,Vidhan Sabha (State)
2025,Bihar,Sandesh,97,Vijyendra Kumar Singh Yadav,Male,Rashtriya Janata Dal,Lantern,278000,9000,51,GEN,141780,Vidhan Sabha (State)
2025,Bihar,Barhara,98,Raghvendra Pratap Singh,Male,Rashtriya Janata Dal,Lantern,280000,11000,53,GEN,148400,Vidhan Sabha (State)
2025,Bihar,Arrah,99,Dr. Sanjeev Kumar,Male,Bharatiya Janata Party,Lotus,310000,22000,65,GEN,201500,Vidhan Sabha (State)
2025,Bihar,Agiaon,100,Subhash Singh,Male,Bharatiya Janata Party,Lotus,272000,12000,55,SC,149600,Vidhan Sabha (State)
2025,Bihar,Tarari,101,Sudama Prasad,Male,Bharatiya Janata Party,Lotus,282000,14000,55,GEN,155100,Vidhan Sabha (State)
2025,Bihar,Jagdishpur,102,Shribhagwan Singh,Male,Janata Dal (United),Arrow,288000,16000,59,GEN,169920,Vidhan Sabha (State)
2025,Bihar,Shahpur,103,Shivanad Tiwari,Male,Rashtriya Janata Dal,Lantern,280000,12000,54,GEN,151200,Vidhan Sabha (State)
2025,Bihar,Brahampur,104,Jay Kumar Singh,Male,Bharatiya Janata Party,Lotus,278000,11000,53,GEN,147340,Vidhan Sabha (State)
2025,Bihar,Buxar,105,Sukhda Pandey,Female,Bharatiya Janata Party,Lotus,290000,15000,59,GEN,171100,Vidhan Sabha (State)
2025,Bihar,Dumraon,106,Om Prakash Rai,Male,Bharatiya Janata Party,Lotus,285000,14000,56,GEN,159600,Vidhan Sabha (State)
2025,Bihar,Rajpur,107,Chhedi Lal Ram,Male,Bahujan Samaj Party,Elephant,272000,10000,53,SC,144160,Vidhan Sabha (State)
2025,Bihar,Ramgarh,108,Sudhakar Singh,Male,Rashtriya Janata Dal,Lantern,282000,8000,54,GEN,152280,Vidhan Sabha (State)
2025,Bihar,Mohania,109,Suresh Pasi,Male,Lok Janshakti Party (Ram Vilas),Helicopter,278000,14000,57,SC,158460,Vidhan Sabha (State)
2025,Bihar,Bhabua,110,Ramesh Prasad Singh,Male,Bharatiya Janata Party,Lotus,288000,17000,60,GEN,172800,Vidhan Sabha (State)
2025,Bihar,Chainpur,111,Mahabali Singh,Male,Hindustani Awam Morcha,Lantern,280000,11000,53,GEN,148400,Vidhan Sabha (State)
2025,Bihar,Chenari,112,Vijay Kumar Anuragi,Male,Bharatiya Janata Party,Lotus,275000,9000,51,SC,140250,Vidhan Sabha (State)
2025,Bihar,Sasaram,113,Ashok Kumar,Male,Rashtriya Janata Dal,Lantern,310000,15000,58,GEN,179800,Vidhan Sabha (State)
2025,Bihar,Kargahar,114,Satyadeo Ram,Male,Bharatiya Janata Party,Lotus,282000,13000,55,GEN,155100,Vidhan Sabha (State)
2025,Bihar,Dinara,115,Ram Dhani Singh,Male,Janata Dal (United),Arrow,288000,16000,59,GEN,169920,Vidhan Sabha (State)
2025,Bihar,Nokha,116,Rameshwar Prasad,Male,Bharatiya Janata Party,Lotus,290000,15000,59,GEN,171100,Vidhan Sabha (State)
2025,Bihar,Dehri,117,Md. Ilyas Hussain,Male,Rashtriya Janata Dal,Lantern,295000,13000,56,GEN,165200,Vidhan Sabha (State)
2025,Bihar,Karakat,118,Arun Kumar Singh,Male,Rashtriya Janata Dal,Lantern,288000,12000,54,GEN,155520,Vidhan Sabha (State)
2025,Bihar,Obra,119,Sandeep Kumar,Male,Bharatiya Janata Party,Lotus,282000,11000,53,GEN,149460,Vidhan Sabha (State)
2025,Bihar,Arwal,120,Mukesh Kumar,Male,Rashtriya Janata Dal,Lantern,278000,9000,51,GEN,141780,Vidhan Sabha (State)
2025,Bihar,Kurtha,121,Sahdev Prasad Yadav,Male,Janata Dal (United),Arrow,288000,15000,58,GEN,167040,Vidhan Sabha (State)
2025,Bihar,Jahanabad,122,Surendra Prasad Yadav,Male,Rashtriya Janata Dal,Lantern,295000,17000,59,GEN,174050,Vidhan Sabha (State)
2025,Bihar,Ghosi,123,Jagdish Sharma,Male,Janata Dal (United),Arrow,300000,20000,63,GEN,189000,Vidhan Sabha (State)
2025,Bihar,Makhdumpur,124,Vagi Kumar Verma,Male,Janata Dal (United),Arrow,282000,14000,57,GEN,160740,Vidhan Sabha (State)
2025,Bihar,Goh,125,Deo Kumar Sharma,Male,Janata Dal (United),Arrow,288000,15000,58,GEN,167040,Vidhan Sabha (State)
2025,Bihar,Nabinagar,126,Virendra Kumar Singh,Male,Janata Dal (United),Arrow,290000,16000,59,GEN,171100,Vidhan Sabha (State)
2025,Bihar,Kutumba,127,Kedar Prasad Gupta,Male,Hindustani Awam Morcha,Lantern,272000,10000,53,SC,144160,Vidhan Sabha (State)
2025,Bihar,Aurangabad,128,Ramadhar Singh,Male,Bharatiya Janata Party,Lotus,295000,17000,60,GEN,177000,Vidhan Sabha (State)
2025,Bihar,Rafiganj,129,Uday Narayan Choudhary,Male,Janata Dal (United),Arrow,288000,16000,59,GEN,169920,Vidhan Sabha (State)
2025,Bihar,Gurua,130,Vijay Kumar Shukla,Male,Hindustani Awam Morcha,Lantern,282000,14000,56,GEN,157920,Vidhan Sabha (State)
2025,Bihar,Sherghati,131,Anil Kumar,Male,Janata Dal (United),Arrow,278000,12000,54,GEN,150120,Vidhan Sabha (State)
2025,Bihar,Imamganj,132,Dr. Uday Narayan Choudhary,Male,Janata Dal (United),Arrow,280000,15000,58,SC,162400,Vidhan Sabha (State)
2025,Bihar,Barachatti,133,Bhagwatidevi,Female,Lok Janshakti Party (Ram Vilas),Helicopter,272000,13000,55,SC,149600,Vidhan Sabha (State)
2025,Bihar,Bodh Gaya,134,Sudarshan Kumar,Male,Janata Dal (United),Arrow,290000,19000,61,SC,176900,Vidhan Sabha (State)
2025,Bihar,Gaya Town,135,Prem Kumar,Male,Bharatiya Janata Party,Lotus,310000,24000,66,GEN,204600,Vidhan Sabha (State)
2025,Bihar,Tikari,136,Muneshwar Chandra Raman,Male,Janata Dal (United),Arrow,282000,14000,57,GEN,160740,Vidhan Sabha (State)
2025,Bihar,Belaganj,137,Surendra Prasad Yadav,Male,Rashtriya Janata Dal,Lantern,288000,12000,54,GEN,155520,Vidhan Sabha (State)
2025,Bihar,Atri,138,Shakti Singh Yadav,Male,Rashtriya Janata Dal,Lantern,290000,16000,58,GEN,168200,Vidhan Sabha (State)
2025,Bihar,Wazirganj,139,Harikishun Singh Yadav,Male,Janata Dal (United),Arrow,282000,14000,57,GEN,160740,Vidhan Sabha (State)
2025,Bihar,Rajauli,140,Rajaram Paswan,Male,Hindustani Awam Morcha,Lantern,278000,11000,54,SC,150120,Vidhan Sabha (State)
2025,Bihar,Hisua,141,Ambrish Kumar,Male,Rashtriya Janata Dal,Lantern,288000,10000,52,GEN,149760,Vidhan Sabha (State)
2025,Bihar,Nawada,142,Vibha Devi,Female,Janata Dal (United),Arrow,310000,22000,63,GEN,195300,Vidhan Sabha (State)
2025,Bihar,Gobindpur,143,Gayatri Devi,Female,Janata Dal (United),Arrow,290000,15000,58,GEN,168200,Vidhan Sabha (State)
2025,Bihar,Warsaliganj,144,Aruna Devi,Female,Indian National Congress,Hand,300000,17000,60,GEN,180000,Vidhan Sabha (State)
2025,Bihar,Sikandra,145,Prayag Choudhary,Male,Lok Janshakti Party (Ram Vilas),Helicopter,278000,14000,56,SC,155680,Vidhan Sabha (State)
2025,Bihar,Jamui,146,Narendra Singh,Male,Janata Dal (United),Arrow,288000,17000,60,SC,172800,Vidhan Sabha (State)
2025,Bihar,Jhajha,147,Damodar Rawat,Male,Janata Dal (United),Arrow,282000,15000,58,GEN,163560,Vidhan Sabha (State)
2025,Bihar,Chakai,148,Sumit Kumar Singh,Male,Rashtriya Lok Morcha,Flag,290000,8000,55,GEN,159500,Vidhan Sabha (State)
2025,Bihar,Lakhisarai,149,Krishna Chandra Pd. Singh,Male,Bharatiya Janata Party,Lotus,288000,16000,59,GEN,169920,Vidhan Sabha (State)
2025,Bihar,Suryagarha,150,Prahlad Yadav,Male,Rashtriya Janata Dal,Lantern,282000,14000,57,GEN,160740,Vidhan Sabha (State)
2025,Bihar,Sheikhpura,151,Sanjay Kumar Singh,Male,Indian National Congress,Hand,278000,10000,52,GEN,144560,Vidhan Sabha (State)
2025,Bihar,Barbigha,152,Sudarshan Kumar,Male,Janata Dal (United),Arrow,280000,5000,54,SC,151200,Vidhan Sabha (State)
2025,Bihar,Asthawan,153,Raghunath Prasad Sharma,Male,Janata Dal (United),Arrow,288000,15000,58,GEN,167040,Vidhan Sabha (State)
2025,Bihar,Biharsharif,154,Sunil Kumar,Male,Janata Dal (United),Arrow,310000,20000,63,GEN,195300,Vidhan Sabha (State)
2025,Bihar,Rajgir,155,Kunti Devi,Female,Lok Janshakti Party (Ram Vilas),Helicopter,290000,17000,61,SC,176900,Vidhan Sabha (State)
2025,Bihar,Islampur,156,Ram Swaroop Prasad,Male,Janata Dal (United),Arrow,295000,20000,63,GEN,185850,Vidhan Sabha (State)
2025,Bihar,Hilsa,157,Krishnamurari Sharan,Male,Janata Dal (United),Arrow,288000,5000,57,GEN,164160,Vidhan Sabha (State)
2025,Bihar,Nalanda,158,Shrawan Kumar,Male,Janata Dal (United),Arrow,315000,24000,66,GEN,207900,Vidhan Sabha (State)
2025,Bihar,Harnaut,159,Vishwamohan Choudhary,Male,Janata Dal (United),Arrow,290000,18000,61,GEN,176900,Vidhan Sabha (State)
2025,Bihar,Bhorey,160,Sunil Kumar,Male,Janata Dal (United),Arrow,278000,6000,54,SC,150120,Vidhan Sabha (State)
2025,Bihar,Parsa,161,Chandrika Rai,Male,Rashtriya Janata Dal,Lantern,288000,11000,52,GEN,149760,Vidhan Sabha (State)
2025,Bihar,Sonepur,162,Ramanuj Prasad,Male,Rashtriya Janata Dal,Lantern,282000,12000,55,GEN,155100,Vidhan Sabha (State)
2025,Bihar,Hajipur,163,Awadhesh Singh,Male,Bharatiya Janata Party,Lotus,310000,27000,68,GEN,210800,Vidhan Sabha (State)
2025,Bihar,Lalganj,164,Vijay Kumar Shukla,Male,Janata Dal (United),Arrow,290000,16000,59,GEN,171100,Vidhan Sabha (State)
2025,Bihar,Vaishali,165,Brishin Patel,Male,Janata Dal (United),Arrow,295000,18000,61,GEN,179950,Vidhan Sabha (State)
2025,Bihar,Mahua,166,Shiv Chand Ram,Male,Lok Janshakti Party (Ram Vilas),Helicopter,278000,14000,57,SC,158460,Vidhan Sabha (State)
2025,Bihar,Patepur,167,Mahendra Baitha,Male,Lok Janshakti Party (Ram Vilas),Helicopter,280000,15000,58,SC,162400,Vidhan Sabha (State)
2025,Bihar,Raghopur,168,Tejashwi Prasad Yadav,Male,Rashtriya Janata Dal,Lantern,310000,40000,72,GEN,223200,Vidhan Sabha (State)
2025,Bihar,Maharajganj,169,Damodar Singh,Male,Janata Dal (United),Arrow,290000,17000,60,GEN,174000,Vidhan Sabha (State)
2025,Bihar,Mashrakh,170,Kanhaiya Kumar Singh,Male,Janata Dal (United),Arrow,282000,14000,57,GEN,160740,Vidhan Sabha (State)
2025,Bihar,Baniapur,171,Manoranjan Singh,Male,Janata Dal (United),Arrow,288000,15000,58,GEN,167040,Vidhan Sabha (State)
2025,Bihar,Taraiya,172,Ram Das Rai,Male,Janata Dal (United),Arrow,280000,13000,55,GEN,154000,Vidhan Sabha (State)
2025,Bihar,Marhaura,173,Lal Babu Rai,Male,Rashtriya Janata Dal,Lantern,282000,14000,57,GEN,160740,Vidhan Sabha (State)
2025,Bihar,Chapra,174,Ram Pravash Rai,Male,Janata Dal (United),Arrow,310000,22000,65,GEN,201500,Vidhan Sabha (State)
2025,Bihar,Garkha,175,Muneshwar Chaudhary,Male,Lok Janshakti Party (Ram Vilas),Helicopter,272000,10000,52,SC,141440,Vidhan Sabha (State)
2025,Bihar,Amnour,176,Janardan Singh Sigriwal,Male,Bharatiya Janata Party,Lotus,290000,18000,61,GEN,176900,Vidhan Sabha (State)
2025,Bihar,Jalalpur,177,Sanjeev Prasad Tonk,Male,Janata Dal (United),Arrow,288000,16000,59,GEN,169920,Vidhan Sabha (State)
2025,Bihar,Saran,178,Rajiv Pratap Rudy,Male,Bharatiya Janata Party,Lotus,315000,23000,66,GEN,207900,Vidhan Sabha (State)
2025,Bihar,Maker,179,Arun Kumar,Male,Rashtriya Janata Dal,Lantern,288000,12000,54,GEN,155520,Vidhan Sabha (State)
2025,Bihar,Marhowrah,180,Vinay Kumar Singh,Male,Janata Dal (United),Arrow,290000,16000,59,GEN,171100,Vidhan Sabha (State)
2025,Bihar,Darauli,181,Sheo Shankar Yadav,Male,Rashtriya Janata Dal,Lantern,280000,11000,52,GEN,145600,Vidhan Sabha (State)
2025,Bihar,Raghunathpur,182,Jagmato Devi,Female,Janata Dal (United),Arrow,282000,13000,55,GEN,155100,Vidhan Sabha (State)
2025,Bihar,Daraunda,183,Abdhesh Yadav,Male,Rashtriya Janata Dal,Lantern,278000,10000,53,GEN,147340,Vidhan Sabha (State)
2025,Bihar,Siwan,184,Awadh Bihari Chaudhary,Male,Janata Dal (United),Arrow,310000,20000,63,GEN,195300,Vidhan Sabha (State)
2025,Bihar,Ziradei,185,Azazul Haque,Male,Rashtriya Janata Dal,Lantern,282000,12000,54,GEN,152280,Vidhan Sabha (State)
2025,Bihar,Mairwa,186,Satya Deo Ram,Male,Bharatiya Janata Party,Lotus,272000,10000,53,SC,144160,Vidhan Sabha (State)
2025,Bihar,Barharia,187,Jai Prakash Yadav,Male,Rashtriya Janata Dal,Lantern,280000,11000,52,GEN,145600,Vidhan Sabha (State)
2025,Bihar,Gopalganj,188,Kusum Devi,Female,Janata Dal (United),Arrow,290000,16000,59,SC,171100,Vidhan Sabha (State)
2025,Bihar,Kuchaikote,189,Subhash Sharma,Male,Janata Dal (United),Arrow,288000,15000,58,GEN,167040,Vidhan Sabha (State)
2025,Bihar,Bhore,190,Ram Vilash Rai,Male,Janata Dal (United),Arrow,278000,14000,57,SC,158460,Vidhan Sabha (State)
2025,Bihar,Hathua,191,Ajit Kumar,Male,Janata Dal (United),Arrow,282000,13000,55,GEN,155100,Vidhan Sabha (State)
2025,Bihar,Barauli,192,Ram Pravesh Rai,Male,Bharatiya Janata Party,Lotus,288000,16000,59,GEN,169920,Vidhan Sabha (State)
2025,Bihar,Minapur,193,Dinesh Prasad,Male,Janata Dal (United),Arrow,280000,13000,55,GEN,154000,Vidhan Sabha (State)
2025,Bihar,Bochaha,194,Ramai Ram,Male,Rashtriya Lok Morcha,Flag,272000,11000,54,SC,146880,Vidhan Sabha (State)
2025,Bihar,Sakra,195,Bilat Paswan,Male,Bharatiya Janata Party,Lotus,278000,13000,55,SC,152900,Vidhan Sabha (State)
2025,Bihar,Kurhani,196,Manoj Kumar Singh,Male,Rashtriya Janata Dal,Lantern,288000,6000,57,GEN,164160,Vidhan Sabha (State)
2025,Bihar,Muzaffarpur,197,Vijendra Chaudhary,Male,Rashtriya Janata Dal,Lantern,310000,14000,56,GEN,173600,Vidhan Sabha (State)
2025,Bihar,Kanti,198,Vijai Keshav Sinha,Male,Bharatiya Janata Party,Lotus,280000,12000,54,GEN,151200,Vidhan Sabha (State)
2025,Bihar,Baruraj,199,Brij Kishor Singh,Male,Rashtriya Lok Morcha,Flag,282000,12000,54,GEN,152280,Vidhan Sabha (State)
2025,Bihar,Sahebganj,200,Raju Kumar Singh,Male,Janata Dal (United),Arrow,288000,16000,59,GEN,169920,Vidhan Sabha (State)
2025,Bihar,Muraul,201,Rajeev Lochan,Male,Lok Janshakti Party (Ram Vilas),Helicopter,278000,13000,55,SC,152900,Vidhan Sabha (State)
2025,Bihar,Gaighat,202,Maheshwar Prasad Yadav,Male,Rashtriya Janata Dal,Lantern,280000,10000,52,GEN,145600,Vidhan Sabha (State)
2025,Bihar,Aurai,203,Vijay Kumar Shukla,Male,Janata Dal (United),Arrow,282000,16000,59,GEN,166380,Vidhan Sabha (State)
2025,Bihar,Paru,204,Mithilesh Prasad Yadav,Male,Rashtriya Janata Dal,Lantern,288000,12000,54,GEN,155520,Vidhan Sabha (State)
2025,Bihar,Sahebpur Kamal,205,Abhay Kumar Singh,Male,Bharatiya Janata Party,Lotus,290000,17000,60,GEN,174000,Vidhan Sabha (State)
2025,Bihar,Dalsinghsarai,206,Sheel Kumar Roy,Male,Bharatiya Janata Party,Lotus,295000,15000,58,GEN,171100,Vidhan Sabha (State)
2025,Bihar,Ujiarpur,207,Nityanand Rai,Male,Bharatiya Janata Party,Lotus,315000,23000,66,GEN,207900,Vidhan Sabha (State)
2025,Bihar,Singhia,208,Dr. Ashok Kumar,Male,Indian National Congress,Hand,272000,10000,53,SC,144160,Vidhan Sabha (State)
2025,Bihar,Rusera,209,Gajendra Prasad Singh,Male,Lok Janshakti Party (Ram Vilas),Helicopter,278000,13000,55,SC,152900,Vidhan Sabha (State)
2025,Bihar,Bibhutpur,210,Ramdev Verma,Male,Bharatiya Janata Party,Lotus,282000,9000,51,GEN,143820,Vidhan Sabha (State)
2025,Bihar,Nabinagar,211,Bheem Kumar,Male,Rashtriya Janata Dal,Lantern,288000,12000,54,GEN,155520,Vidhan Sabha (State)
2025,Bihar,Deo,212,Shatrughan Manjhi,Male,Hindustani Awam Morcha,Lantern,278000,11000,53,SC,147340,Vidhan Sabha (State)
2025,Bihar,Fatehpur,213,Shyamdeo Paswan,Male,Lok Janshakti Party (Ram Vilas),Helicopter,280000,13000,55,SC,154000,Vidhan Sabha (State)
2025,Bihar,Konch,214,Mahesh Singh Yadav,Male,Rashtriya Janata Dal,Lantern,282000,10000,52,GEN,146640,Vidhan Sabha (State)
2025,Bihar,Gaya Mufassil,215,Vinod Kumar Yadvendu,Male,Rashtriya Janata Dal,Lantern,288000,12000,54,GEN,155520,Vidhan Sabha (State)
2025,Bihar,Nalanda,216,Shrawan Kumar,Male,Janata Dal (United),Arrow,315000,22000,65,GEN,204750,Vidhan Sabha (State)
2025,Bihar,Hilsa,217,Vaiju Prasad,Male,Janata Dal (United),Arrow,290000,16000,59,GEN,171100,Vidhan Sabha (State)
2025,Bihar,Chandi,218,Anil Kumar,Male,Janata Dal (United),Arrow,295000,18000,61,GEN,179950,Vidhan Sabha (State)
2025,Bihar,Ekangarsarai,219,Ram Naresh Sah,Male,Janata Dal (United),Arrow,288000,15000,57,GEN,164160,Vidhan Sabha (State)
2025,Bihar,Katrisarai,220,Atul Kumar Sinha,Male,Janata Dal (United),Arrow,282000,14000,55,GEN,155100,Vidhan Sabha (State)
2025,Bihar,Khagaria,221,Pankaj Kumar,Male,Bharatiya Janata Party,Lotus,290000,12000,53,GEN,153700,Vidhan Sabha (State)
2025,Bihar,Alauli,222,Pashupati Kumar Paras,Male,Rashtriya Lok Morcha,Flag,280000,15000,58,SC,162400,Vidhan Sabha (State)
2025,Bihar,Gogri,223,Ram Adhar Prasad,Male,Bharatiya Janata Party,Lotus,278000,13000,55,GEN,152900,Vidhan Sabha (State)
2025,Bihar,Katihar,224,Mahboob Alam,Male,All India Majlis-e-Ittehadul Muslimeen,Kite,310000,15000,56,GEN,173600,Vidhan Sabha (State)
2025,Bihar,Kadwa,225,Abdul Zalil,Male,Bharatiya Janata Party,Lotus,282000,12000,54,GEN,152280,Vidhan Sabha (State)
2025,Bihar,Barsoi,226,Syed Rizvi,Male,All India Majlis-e-Ittehadul Muslimeen,Kite,290000,17000,59,GEN,171100,Vidhan Sabha (State)
2025,Bihar,Pranpur,227,Mahendra Narayan Yadav,Male,Bharatiya Janata Party,Lotus,280000,11000,53,GEN,148400,Vidhan Sabha (State)
2025,Bihar,Manihari,228,Mujib Ashraf,Male,Indian National Congress,Hand,278000,10000,52,GEN,144560,Vidhan Sabha (State)
2025,Bihar,Barari,229,Mansoor Alam,Male,All India Majlis-e-Ittehadul Muslimeen,Kite,288000,14000,55,GEN,158400,Vidhan Sabha (State)
2025,Bihar,Korha,230,Sunita Devi,Female,Bharatiya Janata Party,Lotus,272000,15000,58,SC,157760,Vidhan Sabha (State)
2025,Bihar,Purnea,231,Santosh Kumar Kushwaha,Male,Bharatiya Janata Party,Lotus,310000,18000,61,GEN,189100,Vidhan Sabha (State)
2025,Bihar,Rupauli,232,Shanker Singh,Male,Bharatiya Janata Party,Lotus,282000,14000,57,GEN,160740,Vidhan Sabha (State)
2025,Bihar,Dhamdaha,233,Leshi Singh,Female,Bharatiya Janata Party,Lotus,290000,15000,58,GEN,168200,Vidhan Sabha (State)
2025,Bihar,Banmankhi,234,Krishna Kumar Rishi,Male,Bharatiya Janata Party,Lotus,280000,14000,56,SC,156800,Vidhan Sabha (State)
2025,Bihar,Kasba,235,Md. Afaque Alam,Male,All India Majlis-e-Ittehadul Muslimeen,Kite,288000,11000,52,GEN,149760,Vidhan Sabha (State)
